"","ID","Name","Type","rConc","Name.1","Type.1","Value","Quality","Call","Threshold","In.Range","Out.Range","Peak.Ratio","X","X.1","Comments","PanelNumber","PlateName"
"10312","S58-A40","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"EGFR","Test",14.9285464389574,1,"Pass",0.021487681662316,78.4674191463359,65.8843525799194,0.944029924600577,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10313","S58-A41","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"GCG","Test",3.97303833295538,0,"Flag",0.021487681662316,999,79.4445200211634,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10314","S58-A42","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"ICAM1","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10315","S58-A43","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"IL34","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10316","S58-A44","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"LEPR","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10317","S58-A45","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"PDGFA","Test",14.8447418132397,1,"Pass",0.021487681662316,84.03229184617,65.855650980047,0.91632367886582,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10318","S58-A46","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"RSPO1","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10319","S58-A47","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"TIMP2","Test",15.358274940561,0,"Flag",0.021487681662316,999,82.3177210413669,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10320","S58-A48","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"VEGFA","Test",10.479492756126,1,"Pass",0.021487681662316,78.8328125151793,65.8424301795466,0.930023380761325,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10321","S58-A54","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"ICAM2","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10322","S58-A53","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"GFAP","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10323","S58-A52","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"ADGRE1","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10324","S58-A51","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"COL1A2","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10325","S58-A50","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"CD74","Test",15.5229931557338,1,"Pass",0.021487681662316,79.8579545767618,66.0683542423911,0.836333378350617,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10326","S58-A49","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"BMP5","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10327","S58-A60","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"VEGFB","Test",16.6463291129549,1,"Pass",0.021487681662316,84.8201186393839,65.7004399082074,0.916091343688877,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10328","S58-A59","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"TLR3","Test",14.7065989321805,1,"Pass",0.021487681662316,79.5866784140941,65.7054005559173,0.911320221556773,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10329","S58-A58","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"SELE","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10330","S58-A57","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"PDGFB","Test",17.8448325952695,1,"Pass",0.021487681662316,84.6422712392873,65.4938379826204,0.90660736326583,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10331","S58-A56","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"LY75","Test",14.9821618453083,1,"Pass",0.021487681662316,80.2915401489592,65.7999323918967,0.930989967434306,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10332","S58-A55","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"INS1","Test",10.6389088285211,1,"Pass",0.021487681662316,81.5999663706278,65.7979768818667,0.921476713727989,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10333","S58-A66","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"ICOSL","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10334","S58-A65","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"GHRL","Test",16.4787530596147,1,"Pass",0.021487681662316,80.7430945961987,65.8007917408909,0.924195413984476,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10335","S58-A64","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"FAP","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10336","S58-A63","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"CSF1","Test",13.1788079931936,1,"Pass",0.021487681662316,80.0284771661337,65.629352625768,0.940953066051506,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10337","S58-A62","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"CD80","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10338","S58-A61","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"BMP7","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10339","S58-A72","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"WNT2B","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10340","S58-A71","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"TLR4","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10341","S58-A70","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"SFRP1","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10342","S58-A69","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"PDGFRB","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10343","S58-A68","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"MMP1A","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10344","S58-A67","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"INS2","Test",2.5,0.166666666666667,"Flag",0.021487681662316,86.0604944752792,65.7904169118878,0.927674947432758,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10345","S58-A78","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"IFNG","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10346","S58-A77","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"GM13889","Test",18.2154121790239,1,"Pass",0.021487681662316,82.7290258434515,65.5996848756178,0.821523428869018,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10347","S58-A76","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"FCGR1","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10348","S58-A75","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"CSF1R","Test",16.6778983792094,0,"Flag",0.021487681662316,999,83.8890729206711,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10349","S58-A74","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"CD83","Test",15.8393064457304,0,"Flag",0.021487681662316,999,83.90901097886,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10350","S58-A73","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"CD14","Test",17.1036830892194,1,"Pass",0.021487681662316,82.3757138963298,65.5987563287247,0.900638830587063,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10351","S58-A84","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"WNT4","Test",13.0966727438455,0,"Flag",0.021487681662316,999,83.7891630609266,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10352","S58-A83","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"TLR7","Test",20.1596557827576,0,"Flag",0.021487681662316,80.7189938786006,66.5023615361299,0.742212558158506,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10353","S58-A82","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"SPP1","Test",11.8101518785129,1,"Pass",0.021487681662316,79.325512710366,65.6972638576064,0.937944447837333,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10354","S58-A81","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"PDPN","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10355","S58-A80","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"MMP2","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10356","S58-A79","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"ITGAX","Test",17.5341382775645,0,"Flag",0.021487681662316,999,83.3200267313925,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10357","S58-A90","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"IGF1","Test",24.8107112108956,0,"Flag",0.021487681662316,999,74.8630161491217,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10358","S58-A89","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"H2-AA","Test",13.8724501373625,1,"Pass",0.021487681662316,83.4132996115336,65.9879440790761,0.907409503837907,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10359","S58-A88","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"FGFR1","Test",12.8307575310674,1,"Pass",0.021487681662316,79.7727036930691,65.9458509377646,0.918082763194963,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10360","S58-A87","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"CSF2RA","Test",15.5586082351447,1,"Pass",0.021487681662316,85.6534398023145,65.9755418601893,0.897514411515449,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10361","S58-A86","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"CD86","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10362","S58-A85","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"CD24A","Test",15.2101090975356,1,"Pass",0.021487681662316,88.6664714452925,65.8287197723358,0.825742187311159,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10363","S58-A96","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"ZAP70","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10364","S58-A95","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"TLR9","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10365","S58-A94","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"SST","Test",7.981208793866,0,"Flag",0.021487681662316,999,83.6497375271898,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10366","S58-A93","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"PECAM1","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10367","S58-A92","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"MMP3","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10368","S58-A91","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","Unknown",1,"ITGB1","Test",11.0811346989333,1,"Pass",0.021487681662316,81.7136507316313,65.9343334150817,0.946639321515516,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"10369","S59-A01","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"BCL6","Test",999,0,"Flag",0.023073164,999,999,0,NA,"BCL6","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10370","S59-A02","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"CD4","Test",999,0,"Flag",0.023073164,999,999,0,NA,"CD4","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10371","S59-A03","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"GATA4","Test",999,0,"Flag",0.023073164,999,999,0,NA,"GATA4","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10372","S59-A04","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"IL17A","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IL17A","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10373","S59-A05","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"IL4","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IL4","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10374","S59-A06","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"PPARA","Test",999,0,"Flag",0.023073164,999,999,0,NA,"PPARA","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10375","S59-A07","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"AIM2","Test",999,0,"Flag",0.023073164,999,999,0,NA,"AIM2","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10376","S59-A08","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"CXCR3","Test",999,0,"Flag",0.023073164,999,999,0,NA,"CXCR3","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10377","S59-A09","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"IFNGR1","Test",15.38006288,1,"Pass",0.023073164,77.34523958,999,1,NA,"IFNGR1","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10378","S59-A10","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"ISG15","Test",18.87768589,1,"Pass",0.023073164,81.74296185,999,1,NA,"ISG15","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10379","S59-A11","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"OAS1B","Test",999,0,"Flag",0.023073164,999,999,0,NA,"OAS1B","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10380","S59-A12","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"STAT4","Test",999,0,"Flag",0.023073164,999,999,0,NA,"STAT4","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10381","S59-A13","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"CCR2","Test",15.90734736,1,"Pass",0.023073164,76.87016083,999,1,NA,"CCR2","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10382","S59-A14","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"CD40","Test",999,0,"Flag",0.023073164,999,999,0,NA,"CD40","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10383","S59-A15","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"GSK3A","Test",12.87749007,1,"Pass",0.023073164,79.79501922,999,1,NA,"GSK3A","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10384","S59-A16","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"IL1R2","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IL1R2","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10385","S59-A17","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"IL4RA","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IL4RA","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10386","S59-A18","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"PPARG","Test",999,0,"Flag",0.023073164,999,999,0,NA,"PPARG","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10387","S59-A19","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"BCL2","Test",18.6355578,1,"Pass",0.023073164,82.72508535,63.61186987,0.960149802,NA,"BCL2","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10388","S59-A20","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"CXCR4","Test",999,0,"Flag",0.023073164,999,999,0,NA,"CXCR4","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10389","S59-A21","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"IL12RB","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IL12RB","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10390","S59-A22","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"JAK1","Test",14.5549213,1,"Pass",0.023073164,82.43793428,999,1,NA,"JAK1","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10391","S59-A23","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"OAS2","Test",17.8766397,1,"Pass",0.023073164,80.87455174,64.41008613,0.955508962,NA,"OAS2","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10392","S59-A24","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"STAT5","Test",18.15182315,1,"Pass",0.023073164,84.97158835,65.54983188,0.933424228,NA,"STAT5","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10393","S59-A25","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"CCR3","Test",999,0,"Flag",0.023073164,999,999,0,NA,"CCR3","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10394","S59-A26","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"CD80","Test",999,0,"Flag",0.023073164,999,999,0,NA,"CD80","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10395","S59-A27","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"GSK3B","Test",16.6887221,1,"Pass",0.023073164,78.87335115,66.37647379,0.974164368,NA,"GSK3B","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10396","S59-A28","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"IL2","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IL2","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10397","S59-A29","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"IL5","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IL5","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10398","S59-A30","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"PPARGC1A","Test",999,0,"Flag",0.023073164,999,999,0,NA,"PPARGC1A","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10399","S59-A31","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"CCR1","Test",999,0,"Flag",0.023073164,999,999,0,NA,"CCR1","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10400","S59-A32","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"FYN","Test",15.78179835,1,"Pass",0.023073164,78.36458968,999,1,NA,"FYN","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10401","S59-A33","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"IL18R1","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IL18R1","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10402","S59-A34","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"JAK2","Test",16.71449638,1,"Pass",0.023073164,80.08567107,999,1,NA,"JAK2","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10403","S59-A35","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"OASL1","Test",21.56034019,1,"Pass",0.023073164,81.29428143,71.51859966,0.899570682,NA,"OASL1","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10404","S59-A36","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"TGFBR2","Test",999,0,"Flag",0.023073164,999,999,0,NA,"TGFBR2","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10405","S59-A37","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"CCR4","Test",999,0,"Flag",0.023073164,999,999,0,NA,"CCR4","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10406","S59-A38","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"CD86","Test",999,0,"Flag",0.023073164,999,999,0,NA,"CD86","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10407","S59-A39","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"HPRT","Test",15.55075555,1,"Pass",0.023073164,80.0853626,999,1,NA,"HPRT","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"10408","S59-A40","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11","Unknown",1,"IL-21","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IL-21","","Panel1","FR_RNA_T1D_MS_20251103_P1"
