"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","kmeans.cluster.1","ADAMTS2","CD3E","CXCR4","B2M","FYN","RPL13A","RAC2_1","CD53","IL7R","RAC2_2","CD44","TNFAIP3","CDC42_2","JAK1","CDC42_1","GAPDH","TGFB1","CD52","NFKB1","STAT5B","HIF1A","ZAP70","TNFRSF1B","FURIN","IRF1","CD28","CD8A","CTNNB1","THBS1","STAT3","TCF7","IFNGR1_2","STAT4","IL25","TGFBR2","REG3G","RAC1_2","LY6E","RAC1_1","CMA1","ITGB2","FFAR2","CCL24","IFIT3","IFNGR1_1","ITGAL","CXCL2","ANG","CCR7","CD40","CCR6","BCL2","CCR2","F2R","CCR3","CXCL10_2","PDCD1_2","IRF9","IL12RB1_1","MMP28","IFIT1","ICAM1","FZD1","GSK3A","PTEN","IL1B","IFI44","ISG15","CTLA4","PI3","TPSB2","HMGB1","CXCL10_1","SOCS3","TNF_2","IL22","CXCR3","STAT1","ICOS","ITGB1","RORC","IFI44L","JAK2","NLRP3","ITGA4","GATA3","CCL8","TNF_1","IFNAR2","CCR5","IRF2","NR4A1","CEACAM1","CCL3","LGALS3","IL4R","C3_1","C3_2","ZEB2","CAMP","IL12RB1_2","GRN","F2RL2","BCL6","FNDC4","IRF4","VAV1","LRP6","VEGFB","WNT1","IFNAR1","TBX21","TYK2","GSK3B","TNFRSF1A_1","TNFRSF1A_2","OSM","IRF7","CCR4","CFH","PTGES2","IFNG_2","IFNG_1","IL2RA","CSF1","EGR2","FOXP3","APP","TRAF3IP2","CSF2","PDGFB","PDGFA","EGR1","CCR1","CD4","AREG","TRAF2","IL26","TSPAN2","AIM2","MMP25","CD274","LEF1","PPARA","TGFA","FGF9","ATOH8","IL17A_1","MMP9","HLA.DRA","P3H4","CRISPLD2","PDCD1_1","SDC1","TNFRSF21","IL17A_2","IL1A","IGF1","HGF","NPNT","PPARGC1A","IL10","RHO","JAG1","TGFB3","C5_2","IL21","ENG","IL5RA","IL4","HMOX1","C5_1","VEGFA","IL2","IL3","MMP2","HBEGF","MMP24","FGFR2","CXCL9","IL7","CSF1R","DEFB1","ECM1","EGFL6","F13A1","IL5","LRP5","PPARG","SYK","VEGFC","VWF","cohort"
"311","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_E7",1,1,0,11.57767456,14.075156449,15.201744351,11.84732105,13.53445841,10.90762653,12.05089429,15.349050831,10.94851223,11.4375806,14.207109306,11.85518606,9.00543717,11.75909872,11.20124947,9.60986167,10.78263613,8.14283227,8.8952255,9.08071461,8.21379107,8.16642926,7.06037896,0,11.99440042,4.91986386,8.5920329,0,7.75960597,8.66982597,11.89130386,9.47630179,5.50140346,8.88391097,6.54595247,10.01399749,7.0796056,10.00048021,8.9083784,0,8.20923166,5.83303865,8.87067617,11.83306005,8.33739491,0,2.76852721,4.74761748,8.5466316,8.12391244,5.39909446,0,9.17437823,9.09723228,0,8.06989156,7.89664268,6.93646721,4.36170336,2.37040764,0,0,0,3.20636405,6.03187175,8.23641698,0,8.44355301,0,5.98405154,7.91916346,0,4.24069008,0,3.34586585,6.65172368,0,9.99853933,0,0,7.19318938,6.50408513,0,9.26526275,6.34230489,0,7.19327433,5.93108857,0,7.50663846,7.25809406,0,0,3.22578938,0,4.93029921,4.14563054,0,2.67186069,1.57532049,0,1.69927982,0,0,0,0,1.16080951,7.19148059,0,0,0,7.34739683,8.11375263,0,7.65891164,8.07066497,0,11.25950084,0,0,10.23951162,10.17491262,0,0,0,0,0,0,0,0,0,0,8.89558435,0,0,0,0,0,0,4.56854591,0,0,0,0,0,0,0,0,0.22562323,2.20938914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"417","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_A5",1,9,0,10.44267368,14.899845133,14.514261333,10.9084711,12.11935599,10.74671646,10.11679576,14.589160869,10.78925719,10.3884297,13.91657402,12.48327168,10.29370687,12.40628369,11.14569728,8.35491341,7.74970381,8.66259982,9.37261336,9.21874483,8.71548124,5.67770896,8.77324521,7.77788009,9.87721443,5.99979486,9.99397388,13.04042972,8.3921771,6.99217386,11.28676004,0,0,0,5.68075287,9.67306678,0,9.31936478,6.69158031,5.27294898,0,2.65084005,8.45830689,11.20027581,0,1.78077155,8.69278758,0,6.99895456,9.87103188,8.75272252,0,8.91185728,7.06254181,5.49012146,8.93761738,6.69231998,5.27342171,0,8.31931786,9.15286479,0,8.44793875,9.43500933,0,10.12872984,0,4.2083629,0,2.1801465,7.55265218,6.99544881,2.24679449,8.14500527,3.30178421,6.11019942,0,10.47644475,9.00606303,0,4.66948332,6.30464399,3.5575793,7.02296363,2.83843765,2.9571423,8.22358857,0,0,7.87143582,8.50693495,0,0,5.64773822,0,1.91709543,1.25651815,10.09270151,0,0,0,1.33223687,7.27715484,0,8.45006355,0,0,0,0,9.05786066,0,3.21033388,8.93146319,0,0,0,0,10.52451289,0,0,0,0,0,0,9.4969955,0,0,0,0,0,0,6.85844385,0,6.657159,8.97232131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27425683,0,0,0,0,0,0,0,0,0,0,7.02853548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"70","blood","RUS013","blood","blood.RUS013.blood","blood.RUS013.blood.FR","blood.RUS013.blood.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_BL_MAIT_5OPRU_F12",5,5,0,10.08524859,8.95608418,14.305803622,10.21304286,12.76631764,10.80287637,10.41900919,11.5906862,11.69002152,8.21413661,8.49328098,11.7480862,8.74637012,11.10850528,10.00476426,10.02415432,10.95237176,7.13944683,9.23814376,0,8.93419914,5.91675591,0.952626330000001,8.52500394,9.66898233,4.85733307,7.24674039,8.87862839,0,0,9.19533885,7.08342536,8.50769494,7.96280491,6.96271033,10.32687507,8.05530915,9.36357354,7.50452498,8.53315693,8.90798249,4.40889162,0,8.80868047,9.26383705,5.37824051,8.18568204,7.72136359,7.83523008,7.55588804,8.72340328,7.30240424,9.77650045,7.63739616,4.9800858,5.14329389,8.46634425,7.09847093,7.18930187,8.62646265,6.65008976,7.79180594,0,8.7073181,0,9.48744485,0,8.55892952,4.54811942,4.42651348,7.30163802,4.99952362,2.13512446,9.59048576,0,6.60930707,8.99849576,0,6.3606662,8.50536669,0,0,0,7.66775163,6.14234854,0,8.20399973,8.52106985,9.07888032,0,0,0,0,5.39132411,5.93064925,0,0,0,0,3.7929496,6.97524927,1.54547076,0,0,0,5.38551968,0,7.72011034,0,6.85043398,8.22822235,6.55257422,7.2721804,6.50690899,0,0,3.83973095,9.37204008,0,0,0,0,0,6.84563639,0,0,0,6.90046895,0,0,0,0,0,0,0,0,0,0,0,1.37227564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"443","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_C3",6,6,0,10.33536705,14.8378731,13.43247189,12.13681329,13.22397109,8.90982538,9.68711949,13.97971508,8.94479399,9.42106764,14.707873888,11.33032759,10.56801223,11.12696949,7.00729887,8.18263119,8.39829029,10.19475715,7.90894002,9.48727157,9.26215,7.96728566,8.39292904,5.92440731,7.9387985,7.62891059,6.68385381,10.98378706,6.28834816,6.1721457,11.70338315,7.59872697,8.75243858,0,6.39941985,9.75590815,8.08765561,9.49717677,8.0226216,5.77327621,8.97885415,4.06890561,7.89407485,11.43673546,7.06123391,4.23933656,7.92575333,8.20605993,7.37371021,9.20724999,7.38347115,0,9.90728045,7.90859556,5.59659098,8.79169074,7.61665367,5.42151045,6.56351238,8.53760131,5.48028357,8.44395659,0,8.04119102,0,8.31708584,4.41298393,8.47998841,2.82712053,7.21660185,8.42473237,5.34436375,5.81297275,3.08993358,0,7.40319062,0,7.52278569,0,8.59850024,0,4.13301303,0,6.16461866,6.76256841,0,3.56591538,0,0,6.4819315,2.84135536,0,0,7.47004923,5.59688714,0,0,0,0,0.0022845199999999,4.47488839,1.2419302,0,0,0,0,0,6.25818258,0,0,8.457867,0.47331535,0,0,0,0,0,9.46066085,0,0,5.16980619,8.10480125,0,0,0,0,5.77352964,0,0,0,0,7.43278497,0,0,8.53592022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39973618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"62","blood","RUS013","blood","blood.RUS013.blood","blood.RUS013.blood.FR","blood.RUS013.blood.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_BL_MAIT_5OPRU_D12",5,5,0,11.55788352,12.61908206,15.273893137,11.63821991,13.64797474,12.3445869,11.56919261,13.92131403,12.39318003,10.14243571,9.67052132,11.86364281,11.20098011,12.08305711,12.16690038,9.7562289,11.86893623,0,10.13699809,8.38323647,10.84859464,0,6.79597831,0,10.61258268,0,9.07177561,8.87341663,5.72892905,8.54712819,10.52343417,8.14124779,7.23952174,7.07873196,4.58209811,10.00759971,8.69293296,10.06495903,0,8.07602793,0,3.96737828,8.54072703,10.63439923,9.85434773,0,8.08906739,7.70729656,6.5978696,8.21186363,6.94916689,10.28414207,9.6877194,7.2998118,6.58252948,8.81901271,8.98387004,6.12699684,4.88850829,7.80520393,0,1.53069486,0.412441529999999,9.57501857,0,9.71503574,0,9.32940737,1.49734755,0,7.13363431,7.73525678,0,8.49739697,3.06457126,0,7.84116615,1.31123727,8.40838919,8.63008976,0,0,0,6.35128914,7.54178393,4.21700187,6.859909,4.96036041,8.25524843,9.5593537,0,0,0,5.75651576,0,0,0,0,0,0,0,0.0848825600000005,8.6170769,0,0,6.70442858,1.1257621,6.40686844,0,9.621719,9.29258975,3.77823524,0,6.97901618,7.73922831,0,0,10.61042355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69350209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6210284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"269","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_B5",1,9,0,11.93239681,13.12645144,12.61760862,11.59353718,12.32196153,10.76650219,8.76108691,15.476542815,11.27420349,13.14434014,14.197634987,12.95959463,11.94031929,12.52069846,12.06164394,12.08816245,9.0727077,10.57979354,9.55719996,10.63555444,8.62471032,10.67671036,7.6283344,7.56243706,12.57041122,7.70232695,10.73521331,12.63443897,9.55930146,10.28117695,12.78928668,10.28624525,0,7.71800634,0,9.04450906,7.73602946,8.08302257,0,8.10335266,0,1.17854188,0,12.16660185,10.14232561,0,0,7.91990038,0,9.34743882,6.60633255,0,8.07381471,0,0,10.49821345,0,6.72224808,0,0,0,0,8.72563495,9.59030172,0,0,8.44698662,8.19314668,0,0,0,0,7.87166472,0,4.35503363,0,0,0,8.93149109,8.57706329,0,0,0,6.70758151,7.08018777,0,9.51467131,7.85953804,9.86243519,7.51570599,9.0650935,0,0,0,9.57335399,0,0,0,0,0,0,0,0,0,0,8.52046823,0,0,0,0,7.28228822,7.34269964,7.96229327,7.18294215,0,0,0,10.18414442,9.56117657,0,0,0,9.79152557,11.63022379,0,0,0,8.09723101,0,0,0,0,0,0,9.08617215,7.49066912,0,0,0,0,0,0,0,0,9.32085969,0,0,0,0,0,0,0,0,0,0,5.65268377,0,0,0,0,0,0,0,0,0,0,0,0,7.00599707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"435","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_A1",6,9,0,10.40549155,11.63650713,14.081403308,10.79763115,10.76514284,10.32004161,9.88215347,12.77199553,10.77362953,6.90013313,13.29429336,11.22978155,10.26094723,10.95153665,10.31761663,10.58103652,9.68650768,8.68362525,6.56011653,9.29703058,6.12244018,7.4601123,7.7647443,5.5919989,7.92532035,5.35315116,9.17840256,8.68074323,7.97700503,0,8.91613892,3.15698546,8.4727067,5.4146056,2.65319892,9.8403094,5.80665426,9.3588834,5.73195489,5.55676205,8.88708896,0.18518353,8.38060789,8.68488361,9.84385493,1.96721844,8.5899374,6.9922725,4.65815814,7.32872704,7.6070167,0,9.68416512,7.87925244,0,12.09963487,8.11023216,6.93085048,4.49391764,7.16618843,7.92113106,7.5883701,7.69859043,8.45017093,0,10.06332907,1.94887547,10.29233287,0,4.98954096,8.58011935,1.8202725,0.0842006499999997,0,0,6.36806179,5.69858804,8.01346631,0,0,6.84770758,1.03384278,0,7.59477612,6.80365985,0,0,7.23560147,8.90424556,4.89808301,6.44548049,0,0,5.83559049,0,0,0,7.66538621,0,0.85511661,0,0.478197349999999,8.33705244,0,8.78443076,5.54022486,0,6.98613427,0,6.36367442,8.07244192,4.27142584,0,0,0,0,6.11019503,9.00157039,0,0,0,0,7.37073237,8.76067192,8.9390254,0,0,0,0,0,0,0,0,0,0,6.92434009,3.53539343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70991816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26245073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"284","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_2W-UI-CO-ASCN-LPL_MAIT_5OPRU_A8",6,6,0,10.17609357,13.49619955,11.41142719,11.36553756,11.83042751,9.16955728,9.8848871,13.96723501,9.3206698,12.3081245,15.108765736,12.30271148,10.18875532,12.36204297,12.02621026,12.22804313,7.37650502,7.10940203,9.66237301,9.55341493,8.83180714,8.99440254,9.94602997,9.97033478,0,0.46288848,8.86243829,9.78742321,8.61740771,9.86691468,9.34073072,9.53865483,9.04931897,0,7.29634288,9.11948359,7.97312945,8.90202225,8.14509245,6.22797947,9.13831838,3.8038677,9.08139505,9.21951172,8.82257664,4.52902879,9.3425164,8.77004377,7.98356486,8.05484636,8.81396241,0,9.45397133,8.67533172,7.30688084,8.91758432,8.21684205,1.83897578,5.83765435,9.0607502,7.66442597,8.90146427,9.42168296,0,0,8.73666272,0,9.40144284,1.49499882,7.0615511,7.730137,7.76547498,5.93160297,9.17722574,1.34157826,7.18073868,6.83103359,0,9.58327534,0,0,6.8843762,0,6.62628718,8.49845768,0,7.54789444,0,0,0,8.37754874,0,0,4.9459545,9.32982253,0,0,9.05538878,0,0,5.44822786,0,0,0,0,0,0,0,0,0,0,8.03646067,10.72054922,0,0,0,0,9.79585306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4557001,6.48840398,0,0,0,0,0,0,0,0,0,0,0,3.61948022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"349","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_A8",6,6,0,10.09744761,14.424890086,14.825456692,9.1107253,13.22879136,8.54386417,10.81604216,14.189906441,8.53109515,9.10456833,13.91611736,11.99393655,9.85540832,11.82456422,10.05407218,8.99660872,10.33018476,9.58018472,8.43651251,8.31078487,8.46117112,8.88721607,8.63253755,4.62808979,10.4141864,0,8.92717625,12.28407516,7.0798627,6.87366957,8.08838722,0,8.10391225,8.00946183,6.10041915,8.88490276,8.22451423,8.42606143,7.6797046,0,9.10483949,4.44927773,7.67529689,7.86968163,7.43106334,4.45977568,8.3894013,8.50094356,6.94843844,8.78342233,9.12748511,0,8.73980149,8.54110444,3.97335757,11.15789596,8.0103536,0,5.79944054,8.36139889,8.37037712,8.68063958,6.43038089,5.49693931,0,8.7114457,3.21864132,9.04647353,3.59524693,5.00052995,5.97559444,5.32178106,7.00849715,8.19517328,0.866171569999999,8.21505127,0,0,11.33139202,0,0,5.74290525,0,6.81352969,7.22965771,0,4.44724187,0,0,7.36840104,8.76334325,0,0,5.48327808,6.41699565,0,0,0,0,0,5.93783459,0,8.84260376,0,0,5.85734494,0,0,0,7.6875172,0,5.11717148,6.73871646,0,6.91015012,0,0,9.65576931,0,0,0,0,0,7.42255428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15852313,0,6.8489464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24177763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"451","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_G1",6,6,0,11.10727689,13.44324982,14.287621304,10.70063616,12.46541361,9.46732737,9.31970965,13.09742046,10.42497371,9.45970271,14.167829952,12.14443192,9.29082899,11.40040426,11.44322095,9.14216993,9.43907975,9.07107261,8.83951892,7.96773045,7.69046474,6.47685409,8.51590938,8.70974242,9.55238886,5.87048227,9.83623959,9.94476477,7.94516331,0,11.29639,8.1081299,7.99026404,6.38662096,6.81470044,10.3425792,8.0765729,9.32964006,8.13605788,0,9.5794124,3.74817814,8.11828446,10.58709272,0,5.57723458,8.64296644,7.37317861,6.75680987,7.66871798,7.19831083,0,10.31452108,8.20457397,4.55000389,8.11302384,7.81760653,7.91801807,6.91372473,7.4855903,6.40342417,9.10404568,8.9495794,7.60124936,0,9.08520871,0,9.78173289,1.8914574,7.25197918,8.7092935,4.22223602,1.24953883,8.47235663,0,8.23605423,7.85616566,5.66580138,7.90019248,0,0,3.1711308,0,10.10631591,6.33365095,0,5.34914701,0,7.06450591,0,0,0,0,6.42906339,2.37351133,0,0,8.67888776,0,2.12145094,6.8308106,2.23475787,9.54321545,0,8.49253988,0,0,0,0,7.16947173,0,5.2019011,0,6.75061239,0,0,4.66948775,9.35939624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76156329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17566853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"61","blood","RUS013","blood","blood.RUS013.blood","blood.RUS013.blood.FR","blood.RUS013.blood.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_BL_MAIT_5OPRU_C12",5,5,0,12.10683165,13.08389623,15.124538269,11.73805607,14.00171332,12.05781236,11.42260889,13.11840888,11.8303297,10.30224279,12.06147599,12.38316766,11.0418899,12.42551162,10.45923163,9.70903628,11.44663257,7.31847996,10.49265393,0,9.33818658,0,0,10.65111061,11.40208623,5.86665815,8.51128917,2.99004108,7.18428727,6.45595363,10.89440032,7.44854554,0.618028450000001,9.36220457,4.90597708,8.55710792,8.30232145,8.79953641,7.51301141,7.30476321,5.54980583,5.32509807,8.72132888,11.04843491,9.65191303,1.95418528,7.71437406,9.59283943,0,8.82687993,7.51154159,9.58173859,8.20872846,7.62864491,5.87384162,2.82937805,8.25522377,0,3.94520378,10.0216012,2.66411853,0,9.35905028,9.85813647,5.23733018,6.50092566,5.72703905,6.95336917,0,0,0,6.99683899,0,9.85953909,3.97318946,5.3522562,9.96114011,0,7.52805774,7.01292082,6.15308314,9.75371911,5.55806809,0,0,4.12136532,9.75109153,0,9.75550604,8.82588479,4.39174516,0,5.29121007,0,0,1.1812883,0.57552866,0,0,0,4.90996661,3.17389178,0,0,0,0,0.327754729999999,0,8.85323693,9.05825258,8.62203874,0,8.52706104,7.7942035,7.40133067,0,0,10.88166422,7.32877479,0,0,0,0,0,0,0,7.90524672,0,0,0,0,0,0,0,0,2.92886578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837044700000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"46","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_D10",5,5,0,11.63352761,11.0506296,12.28957118,8.94059258,12.59160243,11.98342981,10.48786426,13.02189489,12.82694814,10.07641813,8.78482588,12.32644166,10.66131981,11.86932273,12.59858492,10.1543079,10.6329023,6.57605903,7.69706156,10.1260816,0,6.57813672,6.12785039,8.67553446,9.40316789,0,8.89260453,9.81461439,8.86482797,9.11090907,9.17069391,6.49939357,9.21837525,9.48523863,7.47582345,9.34193611,7.67409661,8.44514684,8.60501651,8.67751224,7.45313656,5.34597291,8.71945244,8.67523507,9.84059612,4.15147136,9.48025098,7.52890271,8.66769555,7.56381881,9.06762494,8.68311307,9.01741163,8.25209141,0,8.86619157,8.40693283,7.3457262,5.21124179,8.96725815,7.90939113,0,8.63717999,9.42607834,2.49666601,9.99556942,4.52279165,8.95924252,1.88221313,8.14741031,7.62064169,0,6.17869167,5.12862602,0,7.57199653,9.05167026,0,0,6.98050447,9.22348841,6.57290157,0,7.23374518,0,0,0,0,9.93301742,0,2.95690887,0.53376755,0,2.42851498,7.43631237,0,0,0,0,1.34772564,0,0,0,0,0,0,0,7.67827731,0,0,0,1.20424456,5.51907871,4.94538092,8.29731712,0,7.39026947,9.86245022,8.91430784,9.82995602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58486636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"306","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_B8",1,9,0,11.5963557,15.694231931,15.261739409,11.48074871,13.0160897,11.60772967,10.49330769,15.136810492,11.47558328,8.13358677,15.857485948,12.21018363,12.27713569,12.08824379,12.50961294,9.10707184,9.75735682,11.74938066,8.47160696,7.7105048,8.86278805,7.10970613,9.6897556,10.85341599,0,7.78095107,0,1.88989178,9.50745192,7.94219916,9.80212818,8.25366192,7.19810262,10.71032968,5.19402392,9.77955129,9.04742514,9.8776073,6.63505103,0,2.12207374,5.31929357,0,9.93250374,9.30404796,0.0481999799999997,7.47647404,0,9.65930933,6.92585535,8.99791604,0,3.48778085,8.17572273,5.80840481,10.61059593,8.00445455,9.07966113,3.95156676,8.2173233,8.73975431,0,0,10.09700275,0,10.79238722,6.9722986,9.54913931,2.09602287,5.08804608,8.0132337,7.41277905,2.10835673,0,5.02069427,7.60929517,8.68726113,8.43520705,0,7.20948314,4.54021816,5.38860193,3.38046722,0,0.65389622,4.6698715,0,5.04273314,7.17075221,7.60136783,8.91739558,3.26031025,0,6.98472228,0,0,0,10.95693346,0,3.83076597,0,2.87912897,7.65925348,0,0,0,0,8.50711318,0,8.46611817,0,7.76380455,8.70165285,0,0,0,6.15288843,11.37663014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63196204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17188745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"350","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_B7",6,6,0,10.66723899,13.64779628,14.309389759,9.84921237,12.72869163,9.61148035,9.1585144,14.554004468,9.94329029,9.30465145,13.94158719,11.45039214,9.23887574,11.16271265,10.22770656,6.5734753,7.54437605,9.05481697,7.53912274,8.12038386,7.98977656,0,6.65007054,9.20746298,10.79310163,5.37988421,7.16173855,8.91175704,8.90274429,6.63734341,11.0184704,8.53023328,9.03824901,5.69614557,7.04286825,9.43791824,7.94626508,9.06366204,8.28635101,8.41750334,9.27951175,5.34346939,8.45293832,10.88689062,8.90694987,5.47130766,7.34326561,7.67734452,8.97367637,7.83831242,7.28297777,0,9.72143339,8.4101959,6.09265203,8.714545,8.23081116,8.32822664,7.06864185,8.72905957,7.71939339,8.35811486,0,7.69881804,1.4207676,9.25472854,0,9.56978429,4.85622629,5.38238576,7.70871838,6.6105315,5.34386309,6.19976709,2.07450369,7.09316359,9.22716276,0,0,7.66405849,0,6.05978431,8.35650691,0,6.16905139,0,5.63955897,0,0,0,7.22032346,0,0,6.31586196,0,0,0,6.10101027,0,2.22397508,0.459885190000001,1.75983568,9.58422093,0,0,8.1834744,0,2.02491127,0,7.27510539,0,0.0989782499999983,8.47876969,0,0,7.22825437,0,9.83170834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00733087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86741623,0,0,0,0,5.26949612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
