"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","kmeans.cluster.1","ADAMTS2","CD3E","RPL13A","FYN","B2M","RAC2_1","RAC2_2","CXCR4","CD44","CD53","IL7R","TGFB1","JAK1","CDC42_2","GAPDH","CDC42_1","CD52","TNFAIP3","STAT5B","NFKB1","HIF1A","ZAP70","TNFRSF1B","IRF1","CD28","FURIN","CTNNB1","CD8A","STAT3","TCF7","TGFBR2","LY6E","ITGB2","IFNGR1_2","STAT4","RAC1_2","IL25","FFAR2","RAC1_1","THBS1","ITGAL","ANG","REG3G","BCL2","IFNGR1_1","IFIT3","CCR6","F2R","CMA1","CCR2","CXCL10_2","CCR3","CCL24","IFIT1","CCR7","CD40","CXCL2","IRF9","IL12RB1_1","PDCD1_2","PTEN","MMP28","GSK3A","CTLA4","IFI44","IL1B","ICAM1","CXCL10_1","IL22","HMGB1","FZD1","RORC","TPSB2","STAT1","TNF_2","ITGB1","SOCS3","IFNAR2","ISG15","JAK2","GATA3","PI3","CCL8","ICOS","NLRP3","IFI44L","CCR5","ITGA4","CXCR3","TNF_1","CCL3","IL4R","CEACAM1","C3_1","IRF2","LGALS3","CAMP","C3_2","LRP6","NR4A1","IL12RB1_2","BCL6","VAV1","IRF4","F2RL2","ZEB2","GRN","VEGFB","FNDC4","WNT1","TNFRSF1A_1","TNFRSF1A_2","OSM","GSK3B","TBX21","TYK2","IFNAR1","CCR4","IRF7","CFH","IL2RA","EGR2","CSF1","FOXP3","PTGES2","APP","PDGFA","TRAF3IP2","PDGFB","CSF2","CCR1","IFNG_1","IFNG_2","TSPAN2","TRAF2","EGR1","CD4","AREG","CD274","IL17A_1","PPARA","IL26","FGF9","AIM2","MMP9","TGFA","HLA.DRA","LEF1","MMP25","CRISPLD2","IL17A_2","ATOH8","SDC1","P3H4","TNFRSF21","HGF","NPNT","PPARGC1A","IL3","RHO","IL21","HMOX1","JAG1","PDCD1_1","TGFB3","IL1A","ENG","IL10","IGF1","IL2","C5_2","VEGFA","C5_1","IL4","HBEGF","MMP2","IL5RA","MMP24","FGFR2","CXCL9","IL7","CSF1R","DEFB1","ECM1","EGFL6","F13A1","IL5","LRP5","PPARG","SYK","VEGFC","VWF","cohort"
"11","blood","RUS010","blood","blood.RUS010.blood","blood.RUS010.blood.FZ","blood.RUS010.blood.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_BL_MAIT_5OPRU_F11",1,1,0,10.78627036,12.69014386,10.20898898,14.587373726,10.44936391,11.01600614,11.19190779,10.35099707,9.900219,12.0538565,10.24328884,9.69162607,12.11368323,10.27078638,11.7544874,11.27850403,10.75505815,7.62337951,8.04048701,0,9.39293823,7.4945691,9.47826312,0,7.03124463,0,4.74894352,7.89416505,7.55190433,0,7.33442974,8.23459141,8.90670714,7.39419696,8.66663833,5.70067999,8.42984769,8.15850547,7.63877087,8.5019929,9.1395701,0.71832212,6.7524556,8.16609313,8.33986555,0.283392710000001,6.03951836,0,8.50434548,6.19934525,7.90421884,1.06922526,7.3946701,0,9.23762779,4.65616032,7.3468642,8.11394265,0,7.88593105,4.87480029,9.19235713,7.89696704,9.64577533,7.46648865,0,5.5521839,1.97232401,7.46703505,0,8.21379862,4.00945825,10.63764242,0,9.1596754,3.54850014,4.27039141,5.2581945,6.5103419,5.21139423,3.76935173,0,0,8.11252995,6.27862848,9.74745481,6.97101104,0,0,5.6376242,0,0,2.17621307,0,7.49083762,0,0.1356872,3.12442642,0,1.62907612,4.58288994,0,0,2.87473459,6.59212417,0,0,2.58663831,0,0,0,6.53383991,0,6.75959824,6.83541458,0,10.23986995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22236823,0,0,0,0,0,0,0,0,7.06337595,0,0,0,0,0,0,0,2.64626455,0,2.00703006,0,0,0,0,0,0,0,0,0,0,0,0.967807530000002,0,0,0,0.103741119999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"354","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_C8",6,6,0,10.28250999,13.10632894,10.92793308,15.007811457,9.86818461,10.59837001,13.33384937,9.43784217,9.94228575,12.75956384,9.04465671,8.83191463,10.25713022,11.23590244,9.79600203,11.24380646,10.00821678,5.85244118,0,0,8.95852185,0,0,8.40541373,0,0,5.63429509,6.82284278,0,8.7251005,7.81657951,7.58006265,8.43235594,0,9.68069403,9.16074585,9.44962336,9.03773975,10.35147321,9.11726559,8.68311886,8.31554498,7.09061834,7.98537382,8.44797999,7.78330645,10.08879031,9.22469446,0,7.26529349,8.92194406,6.43522051,9.0357804,8.6588159,9.56770151,6.56850527,7.79481963,0,8.58397408,0,8.01958165,7.14327081,9.31775792,10.30339106,0.803955439999999,6.746643,7.07653029,0.89651331,8.06770737,0,9.48272627,7.10701275,10.22154398,4.45530918,0,4.69547184,1.1552861,0,5.82414362,0,4.51440604,0,0,0,0,8.21340191,8.62965689,8.8249,4.89155382,0,0,0,0,7.63761884,5.65732551,0,0,0,3.72206215,0,8.22861193,0,0,2.65483333,7.41432462,7.1720257,0,0,0,0,0,0,0,6.59754685,0,0,10.16700819,0,0,0,0,0,0,0,0,0,0,0,0,6.07750095,13.51214805,12.02779582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"75","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_A2",7,7,0.201639610000001,0,11.22064975,0,8.16562698,0,0,11.24266842,0,0,8.38215374,0,0,13.82937139,10.81145848,13.37269694,0,0,0,7.43623303,0,7.03472968,0.195102339999998,2.9544855,0,8.17576109,0,0,0,5.81626238,0,8.33229574,0,8.525285,0,11.57753507,11.75851405,12.14120459,10.4350542,12.46984245,0,12.47182492,11.66094567,9.66138823,7.95354683,11.68731844,10.89152458,12.90041416,11.86246729,0,11.22949294,11.21178782,9.6969186,11.69218333,11.10729909,12.50839813,8.42916037,11.27182308,0,11.68257224,5.696508,9.4730005,0,11.74972857,12.63388137,9.85515999,10.60746413,10.84449079,9.3142372,12.08288378,11.44270095,0,10.37184802,6.59646205,9.89459724,7.53807159,7.94476695,0,1.41792819,10.46326925,0,8.24831187,5.84119125,0,9.41255895,7.2328139,0,0,9.57106065,9.96348864,7.0338622,0,5.36365183,5.05588718,0,0,2.97696822,3.81240726,1.85111172,7.24779355,0,0,0,0,6.51161546,8.11910131,7.90684978,0,2.54901912,3.48114243,0,0,7.06960522,0,0,2.69154512,0,9.799027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19782971,0,0,0,0,7.303753,0,0,0,0,0,0,0,0,0,0,1.53556293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"72","blood","RUS013","blood","blood.RUS013.blood","blood.RUS013.blood.FR","blood.RUS013.blood.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_BL_MAIT_5OPRU_H12",5,5,0,8.99695371,11.6289334,9.75276989,14.490220701,10.10522063,10.77827341,11.77695399,7.30609256,10.31487411,13.48149255,10.36788778,9.33098791,11.3821493,10.58609181,10.78230025,11.16657155,10.79952052,6.62797948,6.33221954,7.43757254,6.09363777,5.89329743,7.55698623,10.21043033,0,8.61973193,2.94647903,7.58614801,7.17165239,6.50099775,8.25503732,9.58683041,8.58224115,7.38652142,9.92439373,8.68801498,8.80794398,8.84310491,8.15962427,10.31904047,5.73460523,1.23822284,8.75644348,8.15957816,8.1443613,7.93539088,8.40713585,6.48568543,8.525949,2.06958492,7.09767168,1.59826472,7.81866846,7.26254933,5.21664503,2.32195133,7.63595886,0,7.44828136,7.71109574,5.46689966,0,8.64206574,7.52036295,0,5.68980678,1.34810067,0,7.56961107,8.53214477,7.98535834,6.04735392,7.07583284,3.98855389,0,3.26575165,6.98094953,0,4.53161961,5.04673228,1.13598598,0,8.08930261,0,0,6.81069954,7.87025594,6.66716247,0,0,5.40568292,0,0,6.11729597,0,0,0,0,0,0,0,6.49516607,0,0,0,6.66033474,5.09772354,0,0,0,7.86238055,0,6.03276205,6.15935751,6.62341664,4.78934831,8.62043499,0,0,0,0,0,0,7.2755472,0,0,0,0,0,0,0,0,0,8.24630106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"427","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_F4",2,2,0,0,12.97610888,9.56302313,12.06313485,1.95502299,0.764675109999999,9.57167453,7.77855633,0,0,0,0,12.00845021,10.42547956,11.77665485,7.49127914,10.60304276,0,0,8.82403429,0,0,11.4613849,0,0,10.38589771,0,0,0,7.95986909,9.6047588,0,10.17829587,0,10.47551672,10.0960773,9.73850427,10.2879927,10.84781865,0,8.81918402,8.20196929,0.229184629999999,10.06799577,10.5557081,10.11647124,11.07262824,9.73715073,0,8.69846291,9.38797128,4.33703637,6.18952866,9.41156538,9.12836578,11.0811738,7.10810669,0,2.02316957,10.80096142,5.39856383,0,10.33119508,11.35717914,0,12.03426165,9.71990716,6.68242511,8.77540003,7.52113095,0,0,0,7.04698808,0,10.23366346,0,0,8.0602941,0,3.48486636,13.2061617,0,6.84054557,5.1566623,0,0,0,1.95834715,8.16152458,0,1.38646134,11.0867729,8.9786177,7.91333275,0,11.16330199,7.56991168,4.08959031,0,0,0,0,5.20648907,10.1234128,0,0,2.34757674,0.9696474,0,7.73729708,0,0,0,1.01297684,9.74094286,11.8474658,5.3968037,10.17110765,0,0,2.08731649,1.16772192,0,0,0,0,0,0,0,0,0,0,0,15.973186336,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50693116,0,0,0,0.562989429999998,0,7.33781655,0,8.92288451,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81365224,0,0,0,9.59135402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"473","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_H4",6,6,0,10.3571506,12.43454251,9.69869949,13.87656772,9.07518297,9.66272162,14.572764833,8.66537656,8.6480073,13.73118829,10.1605266,9.85339903,11.40600232,10.41865503,10.9535025,9.54010275,14.154593395,7.67894843,10.08622302,7.66881042,0,6.53246539,6.78128481,0,9.82372224,8.4908139,0,7.11783035,8.0837014,8.20382054,7.84897861,0,9.51078746,7.38040844,9.60929514,7.36903335,9.1070106,8.98642747,8.19751845,6.68268274,9.25290302,0,6.08824232,9.26764703,8.62687221,7.83794226,9.57474964,7.99246748,0,4.20906052,6.80608568,4.75563486,3.57860117,7.91669115,8.14569471,0,7.18098872,0,10.21053363,0,6.59297548,6.49585511,8.99618175,9.02035686,0,5.20737142,5.7004117,0,8.59477437,6.15322312,5.92218942,1.15193765,0,3.39703753,0,4.70046436,0,3.45635804,3.60905933,0,3.5243094,0,6.61253748,0,0,0,6.67183257,7.4933427,3.88326245,0,0,0,0,6.76757372,8.24163739,0,0,0,8.66262965,0,9.40040161,0,7.39020548,0,0,4.89617846,6.74207173,0,7.94590822,6.60340836,6.92559505,0,2.88857612,0,5.90374915,6.5343966,9.30672127,0,0,0,0,0,0,9.22043756,0,0,0,0,0,0,0,0,0,7.91478336,0,0,0,6.38342736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"454","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_H2",6,6,0,9.39076206,12.52901682,10.61137898,14.110541173,6.94500215,7.40563829,13.68688375,5.01652128,10.56719701,13.73681325,7.86714942,8.46629825,10.98345138,8.87765019,10.40293533,9.56136683,14.557350504,10.02664379,9.73462054,8.55368457,7.81450236,7.59675489,4.32943408,9.47545354,9.3395324,10.6276229,0,9.47927941,6.73929987,0,5.1952885,0,11.26014495,8.16023723,9.13898353,8.42390924,9.62392584,8.30591848,9.55638984,7.24155081,8.74610059,6.27751772,0,10.94145681,8.4734582,8.78140403,9.09285672,7.65162645,0,4.9719844,7.67825843,6.00607194,8.70872627,8.29836457,6.6252092,4.23754307,7.76870936,5.90438466,11.57172844,0,5.86810841,0,11.82274574,8.32816597,0,6.30024797,5.69763211,0,7.91930516,9.00037233,0,7.25501804,0,6.54358211,9.53128662,0,0,4.98607861,4.30833791,5.4351949,4.37125765,0,10.58345898,0,0,0,7.86912571,8.32240051,3.3889629,0,0,0,0,0,8.61888504,0,0,0,0,0.17122998,9.08437931,0,0,1.57474606,8.8158206,5.43832744,0,0,0,0,0,0,0,7.39436818,0,0,9.57297548,6.09320545,0,0,0,0,0,0,0,7.53352923,0,0,0,0,0,0,0,8.0669052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92427852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"313","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_F6",1,9,0,11.21488945,13.1085589,11.23576022,13.87009046,11.47314694,11.29755285,15.072045914,10.40955929,10.51813152,13.70911537,8.95989379,10.5633801,12.01579662,9.87644007,11.94811528,10.60986483,14.925495879,10.14857164,9.84402548,10.92583427,8.6282766,7.19523273,7.30790775,9.05412098,6.32133109,0,0,0,7.94898167,0,8.73600464,5.16458221,10.28075351,9.10771921,10.28634997,3.63495061,8.21281784,10.49234719,3.94039144,8.8993644,7.86513713,0,6.60641886,10.43821616,9.89795213,0,9.32015832,1.2354071,0,0,8.18639052,0,6.58501614,6.75026287,2.65640719,0,6.70229058,0,0,9.05208887,0,0,9.62828551,9.02995619,6.05279228,8.47220729,0.35667201,6.47685474,7.24236223,0,8.2878892,0.770701970000001,0,9.22401964,7.57458213,6.99090591,0,6.42084898,0.0392825300000013,0,0,0,8.16192502,0,4.96559742,8.33472587,4.44862193,6.86527181,10.38383426,0,0,0,2.86672693,9.45578178,5.50745909,0,1.31386557,0,12.81487287,0,0,9.06199274,0,0,7.0370449,5.80241527,8.05527533,0,0,0,0,9.47288044,0,0,4.08086149,0,11.02005975,0,0,0,0,0,0,0,0,0,0,0,10.60008903,0,0,0,0,0,0,0,0,0,0,7.07732324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75780435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"362","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_G6",6,6,0,9.6879129,12.91895368,8.80355442,14.297136942,6.98017727,7.3352596,14.269329247,9.32847671,8.95781347,14.166930843,9.95147603,11.08140597,11.31631341,10.50422015,11.53663021,6.01444856,14.766424702,7.45328662,8.70065811,7.36853157,8.95735087,0,8.981119,0,7.03982476,7.0794474,4.58119848,0,7.76569786,8.26336762,7.18323451,5.25234663,7.04158198,8.65482348,8.47523021,9.32217664,8.71151853,8.50556127,10.9101827,0,8.51494898,6.85466969,7.79468553,7.36397816,8.35317995,7.60987018,8.8497312,7.40652471,0,2.72630424,7.05363191,5.5599561,8.5259721,10.47768492,8.65072443,5.23474532,7.88285905,0,7.37819483,0,6.88568827,0,8.92254932,8.80088874,0,8.72574791,4.65842044,0,7.23712255,8.07250901,6.32501756,5.06504149,8.40884243,8.28630975,9.32728094,5.46711635,0,4.24513918,7.16907609,0,3.48137702,0,0,0,0,0,5.72595102,8.59877454,6.90217602,0,0,0,0,0,0,0,0,0,10.26797581,0,7.03178491,7.87157716,0,1.18438423,0,0,0,0,0,6.35084932,8.25796346,0,6.84331581,0,0,0,9.69310504,4.4734944,0,0,0,0,0,0,0,0,0,0,0,5.92697417,7.2089829,4.09067421,0,0,6.79103852,0,0,0,0,0,0,0,2.29234732,0,0,6.95268077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352143030000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"77","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_B1",1,1,0,10.88659247,11.68992421,10.88378753,13.28139165,10.31197005,10.84606077,11.62474316,9.19716882,8.53540039,13.40424596,11.209973,9.45551784,11.06052274,10.49682304,10.67497743,9.66435778,14.405142936,6.40904177,0,5.93356621,4.86825761,7.25096105,8.49909637,10.57126421,9.19032872,10.34689367,0,9.29104923,0,0,8.62075166,0,8.53360122,7.21498291,9.73454051,7.90145741,6.03208932,8.93527841,0,0,0,0,6.40293291,7.89719914,6.84894396,7.32716873,9.08941086,5.99157554,0,6.48625027,6.6010298,5.31810265,8.5157898,0,0,0,6.88223916,0,11.14614522,7.53879106,0,7.12361187,12.48714141,8.97591818,0,0,5.7420373,9.45983619,9.1014888,0,0,4.74490853,7.56918359,8.61867589,0,0,5.91972479,0,6.76331375,8.3231827,2.34177264,2.56015722,12.46126769,3.90462991,3.34254158,0,7.406092,0,7.98263537,0,6.46833399,0,0,6.89313583,4.89606943,0,0,0,6.50177828,0,0,7.3317192,0.36681638,0,8.44884913,0,0,0,0,0,0,7.18415319,8.52201578,0,7.30065225,0,10.27657703,1.86706668,0,0,0,7.2907962,0,0,0,0,0,0,0,0,11.13019253,11.50685012,0,8.07071773,0,7.46509501,7.7650043,0,0,0,9.04845114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386906620000001,0,0,0,0,0,0.410461560000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"431","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_G5",1,1,0,9.18793827,12.21376384,11.73327591,14.393127932,10.03805011,9.95883098,13.46505514,9.82439972,8.55176192,12.74340195,10.58097655,9.08225265,11.48956522,10.21271554,11.53083481,7.25867404,13.34937617,9.65304065,9.84550535,8.96980151,0,8.35465397,7.15625711,10.09457247,9.54816694,7.4720029,1.49642973,6.16154636,5.44121265,8.22534879,7.4351592,6.64174087,10.96026225,5.40597847,8.10486608,9.22184485,7.50790529,8.34055793,7.69281136,0,9.30628658,1.86165982,9.30629468,11.01594191,8.68073633,0,9.4218577,7.87436488,0,6.46255408,7.93619483,5.9564369,9.33024869,9.45040267,7.40629305,0,7.9236115,6.66354821,0,0.961871169999998,0,0,11.25851677,1.49932112,5.46715574,7.35628893,7.99441023,4.49432815,6.80717239,0,8.19113328,6.72342517,9.03851187,6.1587645,0,5.40109663,5.20395389,6.01012264,0,7.34584966,2.68806157,4.30992194,11.18120536,3.53838262,5.10533917,0,0,6.76421716,6.41093146,6.08733866,0,0,2.691408,7.33511676,0,0,1.85996283,0,3.25596781,0,0,7.61445121,0,3.43090794,0,4.1658676,7.44438854,0,0,0,0,0,0,8.76058265,4.36184307,0,10.93246093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.62428464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19202387,0,0,0,0,0,0,0,0,0,0,0,0,7.49776737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"471","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_G5",6,6,0,8.36165637,11.93080399,8.87427723,12.66351831,7.08326709,7.33997048,11.9748833,12.05483077,8.69497684,11.74253357,10.31837406,9.60637665,11.79996895,11.54189298,11.86285437,7.1352484,14.241852948,5.6525574,10.12505663,7.40882609,7.03927593,5.94288259,8.51537519,0,7.11460692,10.64290891,1.82840995,5.40920121,2.74890541,7.36030046,6.56548563,0,9.92009858,0,8.8909394,8.98379377,8.12107283,8.40805293,9.92484336,9.02780236,8.34034964,7.01664155,7.63171776,9.75656856,8.72621994,8.09077277,8.09665521,7.30996602,0,4.40300624,8.59086909,4.45629248,8.44307441,7.60523188,7.5470425,5.52204002,6.66233328,7.38165884,8.6557552,3.84338175,6.95642858,9.03216885,9.43377088,9.13432725,0,7.7057158,5.71486154,1.31867091,7.87208672,0,6.45329904,5.03886017,6.9728291,8.62340053,0,2.93890811,0,0,4.13691311,5.47472679,3.96105438,0,8.42428933,0,7.09591985,8.21321538,0,7.87347161,9.265089,0,0,0,0,0,7.05944869,0,0,0,5.73086597,1.70101929,8.59686254,0,0,1.79137798,9.06672789,6.1804221,0,0,0,0,0,0,6.30556788,10.49469912,7.46196703,0,10.1259267,6.3587083,0,0,0,0,0,0,0,6.96427922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"444","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_D1",6,6,0,0,10.02024365,7.69766653,12.80764788,0,0,11.81557987,9.03018308,0,13.84770266,11.06950385,0,11.84126249,7.72347002,11.22683921,8.83614318,15.023147163,0,10.43026367,9.10571609,5.66274684,0.46819545,8.71884915,10.20117121,4.20481656,11.63723115,3.73576286,8.25755494,7.55015263,0,7.00837198,0,9.53332898,0,8.93952023,8.12387709,10.03491332,8.29223508,12.0773111,0,8.63763603,7.01958443,6.08832704,9.029067,8.78296985,8.53512054,10.0298867,9.07746332,0,5.21365727,8.48604383,5.80537156,8.98110984,8.49031535,8.47018148,7.1265844,9.01254112,5.8720193,10.76575424,0.376922369999999,7.69726413,10.44760313,9.57544482,9.1557117,0,8.58861086,4.9715035,8.30705315,8.42359962,9.65840002,0,7.2382142,0,11.44435905,10.67560597,6.26625519,0,0,4.62378171,9.15342153,4.46450269,0,4.47316248,0,0,0,7.45640603,8.48088795,9.41972153,0,9.7265137,0,0,0,0,0,0,0,9.87602976,0.76545973,7.29790304,0,7.97705179,2.4217294,10.32005704,6.82372342,0,0,0,0,0,0,6.6815518,0,0,0,9.86541675,6.34719132,0,0,9.35222956,0,0,0,0,0,0,0,0,0,0,0,0,0,12.65742453,0,0,6.99707823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1255387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"130","tissue","RUS010","uninfl","tissue.RUS010.uninfl","tissue.RUS010.uninfl.FZ","tissue.RUS010.uninfl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_2W-UI-CO-SIGM-ALL_MAIT_5OPRU_B8",1,9,0,10.26788188,11.97635343,9.48967661,13.35999774,11.18487401,11.63155851,13.35501753,9.02869077,8.52093818,11.56366271,8.82379985,9.78481899,12.32573435,11.19384537,12.1026593,10.53243724,14.002345655,6.09240691,9.08525297,9.65405276,7.31376567,7.69217921,9.28008572,8.74069255,9.64928866,7.47482737,5.18449712,6.48911176,4.50938166,8.082227,4.85351711,7.84895646,10.14133606,8.6219988,8.48209813,0,0,8.02232861,0,7.28305744,8.37995664,0.791217379999999,8.14207989,9.50900762,7.43093483,7.12934117,9.01452496,2.17952302,7.56101282,8.86719133,0,0,8.64334407,6.46121666,8.2617317,0,3.44558927,6.58646233,7.67076771,8.98379555,5.88086484,8.17154691,10.15254322,10.0959349,3.54850975,0,8.18313301,0,6.85169385,0,7.65480588,3.44856653,0,0,9.10379284,5.42785625,0,0,6.29386709,0,3.0116483,3.18865638,9.33314542,5.34173154,4.78732052,7.39254849,6.64099661,1.70707639,3.46803948,3.03452368,6.8346937,0,0,0,7.73616785,0,0,0,5.99285992,0,0,0,7.25889297,1.29550114,7.73046536,4.8265332,0,0,0,7.55539906,0,0,0,7.08597399,6.54269824,6.89660422,10.34592452,6.35913971,0,5.38519149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86308313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
